CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,SupportTickets,PaymentMethod,SatisfactionScore,UsageHoursPerWeek,Churn
2716,26,Male,Enterprise,1045,40,2,Net Banking,6,30,No
2717,32,Male,Premium,2019,45,2,UPI,7,22,No
2718,38,Male,Basic,727,10,3,UPI,9,28,No
2719,52,Male,Enterprise,1031,2,5,UPI,5,33,No
2720,19,Female,Enterprise,1099,40,4,Net Banking,8,26,No
2721,44,Female,Basic,501,6,7,Credit Card,8,35,Yes
2722,19,Female,Premium,2493,48,4,Net Banking,9,11,No
2723,52,Male,Basic,1135,18,4,UPI,3,7,Yes
2724,35,Female,Premium,434,17,9,UPI,3,28,No
2725,31,Male,Basic,1587,38,1,Credit Card,9,25,No
2726,37,Male,Basic,2411,45,4,Net Banking,7,31,No
2727,35,Male,Basic,340,23,6,UPI,4,3,Yes
2728,27,Male,Basic,1212,46,1,Net Banking,1,33,No
2729,42,Female,Premium,2029,30,5,Net Banking,7,34,No
2730,19,Male,Premium,1274,58,6,Credit Card,10,21,No
2731,42,Female,Enterprise,1433,21,4,Credit Card,6,37,No
2732,50,Male,Basic,1759,10,8,UPI,3,19,Yes
2733,53,Female,Premium,2340,56,3,Credit Card,5,37,No
2734,48,Female,Premium,543,43,9,Net Banking,3,21,No
2735,31,Female,Premium,465,13,0,Credit Card,8,14,No
2736,18,Female,Basic,1349,12,7,Net Banking,5,10,Yes
2737,63,Female,Enterprise,1797,9,7,UPI,10,7,Yes
2738,33,Female,Premium,1027,4,6,Net Banking,10,29,No
2739,63,Male,Basic,1415,39,7,Credit Card,6,8,Yes
2740,69,Female,Premium,782,24,1,Credit Card,2,39,No
2741,20,Male,Premium,1530,54,2,UPI,8,13,No
2742,52,Female,Enterprise,2448,34,8,Credit Card,9,19,No
2743,58,Male,Premium,1179,39,0,UPI,3,11,No
2744,23,Female,Premium,1129,41,7,UPI,6,2,No
2745,42,Female,Basic,2324,5,7,Credit Card,6,6,Yes
2746,30,Male,Basic,1058,15,6,Net Banking,2,29,Yes
2747,51,Female,Enterprise,462,50,4,UPI,10,5,No
2748,25,Female,Basic,1496,4,3,Net Banking,8,30,No
2749,38,Female,Basic,1607,51,9,Credit Card,5,39,No
2750,51,Male,Enterprise,2295,52,9,Net Banking,8,36,No
2751,21,Female,Premium,2234,58,9,Net Banking,8,27,No
2752,42,Male,Enterprise,1856,39,9,Net Banking,3,18,No
2753,32,Female,Basic,606,58,5,Net Banking,5,36,No
2754,21,Female,Enterprise,1662,8,0,Credit Card,7,16,No
2755,62,Male,Premium,2402,49,4,Credit Card,5,5,No
2756,29,Female,Enterprise,632,45,3,Net Banking,6,9,No
2757,49,Female,Basic,2474,24,3,Credit Card,2,34,No
2758,49,Male,Basic,542,53,6,Credit Card,8,34,No
2759,45,Female,Enterprise,2184,28,8,UPI,5,36,No
2760,30,Male,Premium,1732,55,7,Credit Card,6,31,No
2761,48,Male,Enterprise,602,43,7,Net Banking,1,20,No
2762,31,Male,Premium,534,27,4,Credit Card,10,17,No
2763,37,Female,Premium,2486,1,5,Credit Card,2,20,Yes
2764,35,Male,Enterprise,494,34,1,Credit Card,4,28,No
2765,46,Male,Premium,1850,17,2,Credit Card,9,21,No
2766,23,Female,Basic,2092,37,4,UPI,6,19,No
2767,49,Male,Enterprise,946,38,1,Net Banking,8,3,No
2768,46,Female,Premium,2348,26,2,Net Banking,2,30,No
2769,60,Female,Basic,860,57,3,Credit Card,10,5,No
2770,19,Female,Enterprise,1419,24,5,Credit Card,5,6,No
2771,40,Female,Basic,1012,39,4,UPI,1,3,Yes
2772,36,Male,Basic,712,21,9,Credit Card,4,24,Yes
2773,48,Male,Basic,837,30,3,UPI,10,1,No
2774,68,Male,Premium,2178,47,1,Net Banking,1,36,No
2775,22,Male,Enterprise,534,51,4,Net Banking,9,15,No
2776,36,Male,Enterprise,2079,48,4,UPI,2,38,No
2777,51,Female,Premium,2193,57,6,Net Banking,7,18,No
2778,27,Male,Enterprise,1804,13,0,Credit Card,3,23,No
2779,42,Male,Basic,2162,37,3,Credit Card,2,29,No
2780,19,Male,Enterprise,1674,3,4,UPI,4,22,No
2781,28,Female,Premium,715,32,7,Net Banking,7,24,No
2782,67,Female,Basic,2209,35,7,Net Banking,7,13,No
2783,48,Male,Premium,1215,19,0,UPI,9,33,No
2784,32,Female,Basic,380,14,4,UPI,3,22,No
2785,26,Male,Basic,2383,48,9,Net Banking,7,35,No
2786,40,Male,Enterprise,1390,22,0,UPI,6,17,No
2787,36,Female,Basic,1990,17,0,Credit Card,10,22,No
2788,26,Female,Premium,1056,59,1,Net Banking,7,5,No
2789,52,Male,Enterprise,767,4,1,UPI,7,25,No
2790,38,Male,Premium,1465,45,8,UPI,10,6,No
2791,26,Female,Basic,1794,40,3,UPI,5,17,No
2792,45,Male,Premium,1944,19,2,Net Banking,9,31,No
2793,63,Female,Premium,1319,37,0,Credit Card,7,17,No
2794,68,Male,Basic,1914,2,1,Credit Card,7,33,No
2795,24,Female,Enterprise,1201,15,5,Net Banking,3,39,No
2796,33,Male,Premium,972,2,8,UPI,1,37,Yes
2797,33,Male,Basic,738,11,4,Net Banking,5,4,Yes
2798,50,Female,Enterprise,426,45,3,Net Banking,8,14,No
2799,21,Male,Enterprise,2376,23,4,UPI,5,13,No
2800,21,Male,Enterprise,744,10,8,Net Banking,10,27,No
2801,56,Female,Premium,1265,3,6,Credit Card,3,24,Yes
2802,57,Male,Premium,763,5,7,Net Banking,9,27,No
2803,34,Male,Premium,2498,3,3,UPI,2,8,Yes
2804,54,Male,Enterprise,1212,38,7,Net Banking,3,39,No
2805,56,Female,Premium,796,13,5,Credit Card,4,21,No
2806,69,Female,Basic,1763,42,4,Net Banking,10,11,No
2807,46,Female,Premium,2071,19,6,Net Banking,1,31,No
2808,69,Male,Premium,457,40,5,Net Banking,4,27,No
2809,53,Male,Enterprise,471,50,2,Net Banking,4,27,No
2810,55,Male,Premium,793,35,4,UPI,9,8,No
2811,56,Male,Basic,1269,24,8,Credit Card,8,33,No
2812,67,Female,Enterprise,1634,24,6,Credit Card,2,12,No
2813,54,Male,Basic,1726,17,3,Credit Card,7,35,No
2814,69,Male,Enterprise,1992,40,6,Net Banking,6,34,No
2815,52,Male,Enterprise,2093,10,4,Credit Card,7,16,No
2816,24,Female,Premium,958,2,1,UPI,4,36,No
2817,44,Male,Basic,965,44,5,Net Banking,5,2,Yes
2818,45,Male,Enterprise,666,23,6,Net Banking,6,12,No
2819,39,Male,Premium,849,6,7,Credit Card,9,27,No
2820,31,Male,Enterprise,942,2,5,Net Banking,2,17,Yes
2821,24,Male,Enterprise,2193,21,7,Net Banking,9,20,No
2822,54,Female,Enterprise,554,55,6,Credit Card,10,21,No
2823,39,Male,Enterprise,507,56,1,UPI,1,30,No
2824,22,Male,Enterprise,394,35,5,UPI,4,20,No
2825,19,Male,Enterprise,2183,49,8,Credit Card,5,8,No
2826,44,Male,Premium,777,29,5,UPI,9,18,No
2827,38,Male,Enterprise,1061,7,3,UPI,6,18,No
2828,55,Male,Basic,489,29,6,UPI,4,18,Yes
2829,32,Male,Premium,1807,53,2,Net Banking,2,2,No
2830,38,Male,Basic,2056,37,4,Net Banking,5,12,No
2831,27,Male,Enterprise,1859,23,0,Net Banking,8,32,No
2832,40,Male,Basic,1055,33,9,UPI,8,8,Yes
2833,56,Female,Enterprise,1746,8,2,Net Banking,6,10,No
2834,22,Female,Enterprise,1135,12,7,UPI,1,11,Yes
2835,18,Female,Premium,1963,46,8,Credit Card,8,14,No
2836,30,Female,Premium,1928,48,8,UPI,4,26,No
2837,38,Male,Enterprise,2135,10,9,Net Banking,2,30,Yes
2838,43,Female,Premium,432,15,1,UPI,1,4,No
2839,67,Female,Basic,354,53,3,Net Banking,7,39,No
2840,62,Male,Premium,809,24,4,Net Banking,2,11,No
2841,38,Female,Premium,969,26,2,Credit Card,4,24,No
2842,35,Female,Basic,1989,47,0,Credit Card,4,22,No
2843,54,Male,Premium,1616,42,5,Net Banking,10,3,No
2844,62,Male,Enterprise,1033,53,9,UPI,1,37,No
2845,49,Male,Basic,1993,39,1,Credit Card,2,2,Yes
2846,53,Female,Enterprise,558,58,8,Credit Card,1,12,No
2847,34,Female,Basic,1445,3,0,Net Banking,6,21,No
2848,52,Male,Enterprise,598,2,8,UPI,3,5,Yes
2849,66,Male,Enterprise,860,6,6,Credit Card,1,7,Yes
2850,28,Female,Premium,2212,21,9,Credit Card,8,4,No
2851,38,Male,Enterprise,2164,9,1,UPI,4,36,No
2852,69,Female,Premium,596,10,5,Credit Card,10,22,No
2853,43,Male,Basic,1761,36,7,UPI,7,29,No
2854,21,Male,Enterprise,2474,59,1,Net Banking,10,9,No
2855,51,Female,Enterprise,496,3,4,Credit Card,2,26,No
2856,69,Male,Basic,1294,41,5,Net Banking,6,12,No
2857,65,Male,Basic,2438,24,2,UPI,6,1,No
2858,35,Male,Enterprise,307,22,1,Net Banking,7,8,No
2859,57,Female,Basic,619,49,5,Net Banking,1,33,Yes
2860,52,Male,Premium,1717,14,2,Net Banking,1,4,No
2861,58,Male,Basic,1998,42,1,UPI,2,14,No
2862,46,Male,Basic,2408,45,0,UPI,2,29,No
2863,69,Male,Enterprise,1761,44,7,UPI,5,14,No
2864,46,Male,Premium,1587,27,0,UPI,1,9,No
2865,55,Male,Basic,1418,33,4,UPI,2,9,Yes
2866,59,Female,Premium,852,22,5,Credit Card,6,26,No
2867,38,Female,Premium,960,29,2,Credit Card,3,17,No
2868,59,Male,Premium,1015,19,6,Credit Card,4,4,Yes
2869,30,Female,Enterprise,1758,19,1,Net Banking,1,3,No
2870,66,Female,Basic,1154,6,6,Net Banking,5,29,Yes
2871,58,Male,Enterprise,964,45,1,UPI,4,25,No
2872,34,Female,Basic,2197,19,4,UPI,8,21,No
2873,26,Female,Basic,1974,13,6,Credit Card,3,12,Yes
2874,58,Female,Enterprise,572,59,2,UPI,10,1,No
2875,18,Female,Premium,1477,26,3,Net Banking,1,1,No
2876,19,Female,Premium,1572,22,0,UPI,10,7,No
2877,65,Female,Basic,578,21,2,Credit Card,5,10,No
2878,46,Female,Enterprise,1115,36,8,UPI,1,15,No
2879,50,Female,Premium,575,56,9,Net Banking,5,11,No
2880,27,Male,Premium,1304,2,4,Credit Card,9,23,No
2881,67,Male,Basic,1222,47,7,UPI,5,13,No
2882,57,Female,Basic,941,44,1,Net Banking,2,27,No
2883,38,Female,Enterprise,804,30,2,Credit Card,2,17,No
2884,45,Male,Basic,1071,27,6,Credit Card,10,13,No
2885,28,Female,Premium,1564,7,9,Net Banking,9,12,No
2886,51,Female,Premium,1559,20,3,UPI,5,29,No
2887,25,Male,Premium,1313,50,8,UPI,8,21,No
2888,39,Male,Premium,427,31,6,UPI,10,20,No
2889,25,Male,Enterprise,1523,23,0,Credit Card,4,20,No
2890,66,Female,Enterprise,1825,13,3,Credit Card,2,31,No
2891,32,Female,Basic,1973,17,9,UPI,4,8,Yes
2892,34,Male,Basic,791,4,5,Credit Card,4,24,Yes
2893,40,Male,Basic,1557,57,5,Credit Card,9,11,No
2894,41,Female,Enterprise,1966,14,9,Net Banking,10,39,No
2895,62,Male,Premium,715,20,5,UPI,6,33,No
2896,36,Female,Basic,2495,13,4,UPI,10,15,No
2897,22,Female,Premium,1269,3,2,UPI,6,4,No
2898,49,Male,Basic,2376,26,1,Credit Card,5,1,No
2899,61,Male,Basic,1684,26,2,Credit Card,6,32,No
2900,18,Female,Basic,607,18,8,Credit Card,1,11,Yes
2901,40,Male,Basic,360,32,2,UPI,5,30,No
2902,54,Male,Basic,2472,14,2,Credit Card,6,37,No
2903,25,Male,Premium,1779,47,0,UPI,8,19,No
2904,30,Male,Basic,2230,3,1,Credit Card,4,36,Yes
2905,25,Female,Premium,1813,1,2,UPI,5,34,No
2906,40,Female,Enterprise,772,26,1,Net Banking,4,7,No
2907,60,Female,Basic,1258,24,7,Credit Card,7,20,No
2908,18,Female,Premium,832,49,5,UPI,10,12,No
2909,62,Male,Enterprise,793,35,6,Net Banking,6,32,No
2910,68,Male,Enterprise,381,14,0,Net Banking,4,2,No
2911,41,Female,Enterprise,1178,3,5,Credit Card,6,22,No
2912,52,Female,Premium,1845,13,1,UPI,4,24,No
2913,41,Male,Basic,311,47,5,Credit Card,8,31,No
2914,34,Female,Basic,1586,50,2,Net Banking,3,4,Yes
2915,22,Female,Premium,748,14,6,Credit Card,8,24,No
2916,37,Male,Basic,1061,21,2,UPI,2,17,No
2917,38,Female,Premium,325,26,8,Net Banking,6,19,No
2918,57,Male,Basic,2106,3,2,Credit Card,8,38,No
2919,48,Male,Enterprise,1868,51,6,Credit Card,1,34,No
2920,63,Female,Basic,361,40,3,Credit Card,6,33,No
2921,53,Male,Premium,528,4,7,Credit Card,9,6,Yes
2922,28,Female,Premium,2138,36,1,Credit Card,10,36,No
2923,69,Male,Enterprise,906,51,7,Net Banking,10,13,No
2924,32,Female,Premium,1358,43,8,Net Banking,2,9,Yes
2925,36,Female,Basic,2028,1,7,UPI,1,35,Yes
2926,24,Female,Basic,1779,40,5,Credit Card,2,34,Yes
2927,68,Male,Enterprise,1825,47,9,UPI,5,16,No
2928,45,Male,Premium,1060,33,0,Net Banking,6,18,No
2929,68,Female,Enterprise,894,7,6,Credit Card,1,18,Yes
2930,60,Male,Basic,1892,53,0,UPI,7,38,No
2931,22,Female,Enterprise,1355,52,6,Credit Card,4,32,No
2932,22,Female,Premium,2154,52,1,Credit Card,9,7,No
2933,47,Male,Enterprise,2348,56,7,UPI,6,23,No
2934,49,Female,Premium,1758,11,1,Net Banking,9,23,No
2935,25,Male,Premium,2161,27,2,UPI,1,18,No
2936,27,Female,Basic,1459,14,2,UPI,4,7,Yes
2937,55,Male,Basic,1519,22,0,UPI,2,24,No
2938,64,Female,Basic,432,16,4,Credit Card,6,14,No
2939,49,Female,Premium,385,46,4,Net Banking,4,5,No
2940,65,Male,Enterprise,1799,12,9,Net Banking,9,22,No
2941,45,Female,Premium,2130,49,4,Credit Card,3,22,No
2942,34,Female,Basic,1503,46,8,Net Banking,1,10,Yes
2943,48,Male,Basic,474,10,5,UPI,1,26,Yes
2944,25,Female,Enterprise,2275,24,5,Net Banking,9,15,No
2945,57,Male,Basic,877,46,2,Credit Card,9,38,No
2946,42,Female,Basic,2098,18,4,Net Banking,5,1,No
2947,26,Male,Basic,2396,22,9,Credit Card,2,14,Yes
2948,19,Female,Enterprise,444,9,6,UPI,9,36,No
2949,32,Female,Premium,1061,17,2,Credit Card,8,31,No
2950,67,Female,Basic,1677,38,1,Net Banking,10,28,No
2951,20,Male,Enterprise,2125,40,4,UPI,10,34,No
2952,66,Male,Basic,1228,58,2,Net Banking,6,35,No
2953,53,Male,Enterprise,1093,13,4,Credit Card,7,39,No
2954,21,Male,Basic,1901,50,8,UPI,6,23,No
2955,31,Female,Enterprise,1960,37,9,Credit Card,5,19,No
2956,58,Female,Basic,618,6,0,Net Banking,4,18,Yes
2957,58,Male,Premium,1410,21,3,Credit Card,7,15,No
2958,42,Male,Basic,1876,51,9,Net Banking,4,1,Yes
2959,67,Male,Enterprise,997,36,4,Net Banking,10,25,No
2960,27,Female,Basic,1146,7,1,UPI,10,26,No
2961,38,Male,Premium,2101,36,1,UPI,10,35,No
2962,53,Male,Basic,1082,25,0,Credit Card,9,15,No
2963,29,Female,Enterprise,2389,11,7,Net Banking,5,4,Yes
2964,44,Female,Enterprise,1416,44,1,Net Banking,8,15,No
2965,57,Male,Premium,2050,14,2,UPI,6,38,No
2966,19,Female,Enterprise,1949,45,1,UPI,4,39,No
2967,30,Male,Basic,591,29,3,UPI,3,1,Yes
2968,49,Female,Basic,1268,10,0,UPI,6,22,No
2969,48,Male,Basic,1787,50,2,Credit Card,1,11,No
2970,33,Male,Enterprise,2142,48,4,Credit Card,2,38,No
2971,49,Male,Basic,396,5,9,Credit Card,7,37,Yes
2972,49,Male,Basic,1418,8,0,Credit Card,4,26,Yes
2973,51,Female,Basic,373,46,3,UPI,5,27,No
2974,28,Female,Premium,1659,5,5,Credit Card,10,13,No
2975,27,Female,Enterprise,1391,58,3,Credit Card,1,7,No
2976,32,Female,Enterprise,1057,24,6,Credit Card,2,8,Yes
2977,34,Male,Enterprise,2241,40,6,UPI,4,23,No
2978,57,Male,Premium,507,57,5,Net Banking,8,26,No
2979,35,Female,Enterprise,1544,26,8,UPI,10,27,No
2980,26,Female,Premium,1585,6,1,Net Banking,4,9,Yes
2981,42,Female,Premium,709,16,9,Net Banking,3,38,No
2982,57,Female,Enterprise,1070,36,7,Credit Card,3,13,No
2983,31,Female,Basic,2143,12,7,Credit Card,5,7,Yes
2984,42,Male,Basic,373,11,9,Credit Card,3,11,Yes
2985,67,Male,Enterprise,1960,3,3,UPI,8,10,No
2986,39,Male,Enterprise,553,44,5,UPI,5,33,No
2987,69,Female,Premium,1119,37,5,Credit Card,7,39,No
2988,47,Female,Enterprise,1285,6,4,UPI,8,3,No
2989,37,Female,Premium,631,19,0,UPI,5,29,No
2990,38,Female,Enterprise,1721,18,2,Net Banking,8,37,No
2991,61,Male,Basic,1135,16,6,UPI,3,16,Yes
2992,49,Male,Basic,1991,23,7,Net Banking,7,16,No
2993,68,Female,Enterprise,754,43,1,Credit Card,8,7,No
2994,63,Male,Premium,2229,37,2,UPI,7,15,No
2995,66,Male,Basic,1438,9,3,Net Banking,2,38,Yes
2996,38,Female,Premium,612,3,4,UPI,8,6,No
2997,52,Female,Enterprise,1317,8,2,Net Banking,6,18,No
2998,49,Female,Enterprise,527,38,4,Net Banking,10,19,No
2999,47,Female,Basic,1157,4,7,UPI,3,2,Yes
3000,56,Female,Enterprise,1568,12,7,Credit Card,4,3,Yes
